EmpleadoID,CentroTrabajoID,ComponenteID,Fecha,Monto,Comentarios,Aprobado,FechaAprobacion,Aprobador,Insercion,Cancelado_Por,Fecha_Cancelacion,Autorizado
03448357,TIE-10QRI50DNA,INCENTIVO EXTRAORDINARIO,24/06/2025,24.00,Retroactivo Incentivo SPIN,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03448357,TIE-10QRI50DNA,INCENTIVO EXTRAORDINARIO,28/06/2025,118.50,Booster TEREA PROVENCE SEM 6,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03448397,TIE-10GUD50MI6,INCENTIVO EXTRAORDINARIO,01/06/2025,46.00,Retroactivo Incentivo SPIN,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03448397,TIE-10GUD50MI6,INCENTIVO EXTRAORDINARIO,06/06/2025,511.07,PAGO PREMIA OXXO,SI,06/06/2025,INTERFAZE,06/06/2025,,,
03448397,TIE-10GUD50MI6,INCENTIVO EXTRAORDINARIO,07/06/2025,772.00,PAGO SPIN BY OXXO,SI,07/06/2025,INTERFAZE,07/06/2025,,,
03448397,TIE-10GUD50MI6,INCENTIVO EXTRAORDINARIO,16/06/2025,17.78,Concurso Cigarros PMI SEMANA 5,SI,30/06/2025,INTERFAZE,30/06/2025,,,
03448845,TIE-10MON50FWY,INCENTIVO EXTRAORDINARIO,06/06/2025,0.00,PAGO PREMIA OXXO,SI,06/06/2025,INTERFAZE,06/06/2025,,,
03448845,TIE-10MON50FWY,INCENTIVO EXTRAORDINARIO,07/06/2025,91.00,PAGO SPIN BY OXXO,SI,07/06/2025,INTERFAZE,07/06/2025,,,
03449598,TIE-10TLC50ZN7,INCENTIVO EXTRAORDINARIO,06/06/2025,230.90,PAGO PREMIA OXXO,SI,06/06/2025,INTERFAZE,06/06/2025,,,
03449598,TIE-10TLC50ZN7,INCENTIVO EXTRAORDINARIO,07/06/2025,121.00,PAGO SPIN BY OXXO,SI,07/06/2025,INTERFAZE,07/06/2025,,,
03449598,TIE-10TLC50ZN7,INCENTIVO EXTRAORDINARIO,21/06/2025,1.00,Retroactivo Incentivo SPIN,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03449598,TIE-10TLC50ZN7,INCENTIVO EXTRAORDINARIO,29/06/2025,47.40,Booster TEREA PROVENCE SEM 7,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03449598,TIE-10TLC50ZN7,INCENTIVO EXTRAORDINARIO,30/06/2025,118.50,Mec+ínica FOTO +ëxito Sem 8,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03451273,TIE-10ZAI50VPU,INCENTIVO EXTRAORDINARIO,06/06/2025,2.00,PAGO PREMIA OXXO,SI,06/06/2025,INTERFAZE,06/06/2025,,,
03451273,TIE-10ZAI50VPU,INCENTIVO EXTRAORDINARIO,07/06/2025,166.00,PAGO SPIN BY OXXO,SI,07/06/2025,INTERFAZE,07/06/2025,,,
03452259,TIE-10MXL50VFY,INCENTIVO EXTRAORDINARIO,06/06/2025,13.83,PAGO PREMIA OXXO,SI,06/06/2025,INTERFAZE,06/06/2025,,,
03452259,TIE-10MXL50VFY,INCENTIVO EXTRAORDINARIO,07/06/2025,219.50,PAGO SPIN BY OXXO,SI,07/06/2025,INTERFAZE,07/06/2025,,,
03452400,TIE-10TIJ50JGQ,INCENTIVO EXTRAORDINARIO,01/06/2025,1.00,Retroactivo Incentivo SPIN,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03452400,TIE-10TIJ50JGQ,INCENTIVO EXTRAORDINARIO,06/06/2025,0.50,PAGO PREMIA OXXO,SI,06/06/2025,INTERFAZE,06/06/2025,,,
03452400,TIE-10TIJ50JGQ,INCENTIVO EXTRAORDINARIO,07/06/2025,100.00,PAGO SPIN BY OXXO,SI,07/06/2025,INTERFAZE,07/06/2025,,,
03453061,TIE-10TLC5025H,INCENTIVO EXTRAORDINARIO,04/06/2025,142.20,Booster TEREA GLACIER SEM 7,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03453061,TIE-10TLC5025H,INCENTIVO EXTRAORDINARIO,06/06/2025,266.42,PAGO PREMIA OXXO,SI,06/06/2025,INTERFAZE,06/06/2025,,,
03453061,TIE-10TLC5025H,INCENTIVO EXTRAORDINARIO,07/06/2025,187.00,PAGO SPIN BY OXXO,SI,07/06/2025,INTERFAZE,07/06/2025,,,
03453061,TIE-10TLC5025H,INCENTIVO EXTRAORDINARIO,17/06/2025,2000.00,Concurso campeones cerveceros,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03453061,TIE-10TLC5025H,INCENTIVO EXTRAORDINARIO,22/06/2025,300.00,Concurso Venta Sugerida P05,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03453061,TIE-10TLC5025H,INCENTIVO EXTRAORDINARIO,24/06/2025,7.00,Retroactivo Incentivo SPIN,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03453061,TIE-10TLC5025H,INCENTIVO EXTRAORDINARIO,28/06/2025,71.10,Booster TEREA PROVENCE SEM 6,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03453886,TIE-10PCK50CVN,INCENTIVO EXTRAORDINARIO,01/06/2025,1.50,Retroactivo Incentivo SPIN,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03453886,TIE-10PCK50CVN,INCENTIVO EXTRAORDINARIO,06/06/2025,38.98,PAGO PREMIA OXXO,SI,06/06/2025,INTERFAZE,06/06/2025,,,
03453886,TIE-10PCK50CVN,INCENTIVO EXTRAORDINARIO,07/06/2025,67.50,PAGO SPIN BY OXXO,SI,07/06/2025,INTERFAZE,07/06/2025,,,
03453886,TIE-10PCK50CVN,INCENTIVO EXTRAORDINARIO,09/06/2025,23.70,CC Provence Sem 4,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03453886,TIE-10PCK50CVN,INCENTIVO EXTRAORDINARIO,11/06/2025,23.70,Concurso Cigarros PMI SEMANA 5,SI,30/06/2025,INTERFAZE,30/06/2025,,,
03453886,TIE-10PCK50CVN,INCENTIVO EXTRAORDINARIO,16/06/2025,23.70,Concurso Cigarros PMI SEMANA 6,SI,30/06/2025,INTERFAZE,30/06/2025,,,
03454588,TIE-10TIJ50EOX,INCENTIVO EXTRAORDINARIO,06/06/2025,12.20,PAGO PREMIA OXXO,SI,06/06/2025,INTERFAZE,06/06/2025,,,
03454588,TIE-10TIJ50EOX,INCENTIVO EXTRAORDINARIO,07/06/2025,464.00,PAGO SPIN BY OXXO,SI,07/06/2025,INTERFAZE,07/06/2025,,,
03454588,TIE-10TIJ50EOX,INCENTIVO EXTRAORDINARIO,11/06/2025,159.98,Concurso Cigarros PMI SEMANA 5,SI,30/06/2025,INTERFAZE,30/06/2025,,,
03454588,TIE-10TIJ50EOX,INCENTIVO EXTRAORDINARIO,16/06/2025,195.53,Concurso Cigarros PMI SEMANA 6,SI,30/06/2025,INTERFAZE,30/06/2025,,,
03454588,TIE-10TIJ50EOX,INCENTIVO EXTRAORDINARIO,17/06/2025,71.10,ZYN Sem 4,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03454588,TIE-10TIJ50EOX,INCENTIVO EXTRAORDINARIO,21/06/2025,5.00,Retroactivo Incentivo SPIN,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03454588,TIE-10TIJ50EOX,INCENTIVO EXTRAORDINARIO,27/06/2025,300.00,Concurso Venta Sugerida P05,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03454588,TIE-10TIJ50EOX,INCENTIVO EXTRAORDINARIO,29/06/2025,53.33,PXP ZYN SEM 7,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03454588,TIE-10TIJ50EOX,INCENTIVO EXTRAORDINARIO,30/06/2025,195.53,Concurso PMI Ola 2 Semana 3 - ZYN,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03454891,TIE-10GTO508FY,INCENTIVO EXTRAORDINARIO,06/06/2025,395.36,PAGO PREMIA OXXO,SI,06/06/2025,INTERFAZE,06/06/2025,,,
03454891,TIE-10GTO508FY,INCENTIVO EXTRAORDINARIO,07/06/2025,197.50,PAGO SPIN BY OXXO,SI,07/06/2025,INTERFAZE,07/06/2025,,,
03455557,TIE-10TIJ50PEN,INCENTIVO EXTRAORDINARIO,01/06/2025,6.00,Retroactivo Incentivo SPIN,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03455557,TIE-10TIJ50PEN,INCENTIVO EXTRAORDINARIO,06/06/2025,24.41,PAGO PREMIA OXXO,SI,06/06/2025,INTERFAZE,06/06/2025,,,
03455557,TIE-10TIJ50PEN,INCENTIVO EXTRAORDINARIO,07/06/2025,160.50,PAGO SPIN BY OXXO,SI,07/06/2025,INTERFAZE,07/06/2025,,,
03455557,TIE-10TIJ50PEN,INCENTIVO EXTRAORDINARIO,17/06/2025,23.70,PXP CC PROVENCE SEM 7,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03456223,TIE-10ZAI50RKJ,INCENTIVO EXTRAORDINARIO,01/06/2025,50.00,Retroactivo Incentivo SPIN,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03456223,TIE-10ZAI50RKJ,INCENTIVO EXTRAORDINARIO,06/06/2025,3.00,PAGO PREMIA OXXO,SI,06/06/2025,INTERFAZE,06/06/2025,,,
03456223,TIE-10ZAI50RKJ,INCENTIVO EXTRAORDINARIO,07/06/2025,289.00,PAGO SPIN BY OXXO,SI,07/06/2025,INTERFAZE,07/06/2025,,,
03456223,TIE-10ZAI50RKJ,INCENTIVO EXTRAORDINARIO,16/06/2025,100.00,Concurso OXXO CEL P06-2025,SI,30/06/2025,INTERFAZE,30/06/2025,,,
03456238,TIE-10ZAI50VBS,INCENTIVO EXTRAORDINARIO,04/06/2025,106.65,PXP CC PROVENCE SEM 7,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03456238,TIE-10ZAI50VBS,INCENTIVO EXTRAORDINARIO,06/06/2025,396.11,PAGO PREMIA OXXO,SI,06/06/2025,INTERFAZE,06/06/2025,,,
03456238,TIE-10ZAI50VBS,INCENTIVO EXTRAORDINARIO,07/06/2025,199.00,PAGO SPIN BY OXXO,SI,07/06/2025,INTERFAZE,07/06/2025,,,
03456238,TIE-10ZAI50VBS,INCENTIVO EXTRAORDINARIO,10/06/2025,71.10,CC Provence Sem 4,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03456238,TIE-10ZAI50VBS,INCENTIVO EXTRAORDINARIO,15/06/2025,23.70,Concurso Cigarros PMI SEMANA 5,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03456238,TIE-10ZAI50VBS,INCENTIVO EXTRAORDINARIO,17/06/2025,23.70,Concurso Cigarros PMI SEMANA 6,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03456238,TIE-10ZAI50VBS,INCENTIVO EXTRAORDINARIO,22/06/2025,250.00,Concurso OXXO CEL P05-2025,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03456238,TIE-10ZAI50VBS,INCENTIVO EXTRAORDINARIO,24/06/2025,8.50,Retroactivo Incentivo SPIN,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03456238,TIE-10ZAI50VBS,INCENTIVO EXTRAORDINARIO,27/06/2025,71.10,Concurso PMI Ola 2 Semana 3 - CCs Provence,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03456238,TIE-10ZAI50VBS,INCENTIVO EXTRAORDINARIO,28/06/2025,17.78,Booster ZYN SEM 6,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03456238,TIE-10ZAI50VBS,INCENTIVO EXTRAORDINARIO,30/06/2025,35.55,Booster ZYN Sem 5,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03456887,TIE-10NLA50HKG,INCENTIVO EXTRAORDINARIO,01/06/2025,47.40,PXP CC PROVENCE SEM 7,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03456887,TIE-10NLA50HKG,INCENTIVO EXTRAORDINARIO,06/06/2025,273.81,PAGO PREMIA OXXO,SI,06/06/2025,INTERFAZE,06/06/2025,,,
03456887,TIE-10NLA50HKG,INCENTIVO EXTRAORDINARIO,07/06/2025,406.50,PAGO SPIN BY OXXO,SI,07/06/2025,INTERFAZE,07/06/2025,,,
03456887,TIE-10NLA50HKG,INCENTIVO EXTRAORDINARIO,09/06/2025,6.00,Retroactivo Incentivo SPIN,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03456887,TIE-10NLA50HKG,INCENTIVO EXTRAORDINARIO,16/06/2025,23.70,Concurso Cigarros PMI SEMANA 6,SI,30/06/2025,INTERFAZE,30/06/2025,,,
03456887,TIE-10NLA50HKG,INCENTIVO EXTRAORDINARIO,24/06/2025,71.10,CC Provence Sem 4,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03458996,TIE-10UMI506AR,INCENTIVO EXTRAORDINARIO,06/06/2025,193.03,PAGO PREMIA OXXO,SI,06/06/2025,INTERFAZE,06/06/2025,,,
03458996,TIE-10UMI506AR,INCENTIVO EXTRAORDINARIO,07/06/2025,837.50,PAGO SPIN BY OXXO,SI,07/06/2025,INTERFAZE,07/06/2025,,,
03459483,TIE-10MON50TZA,INCENTIVO EXTRAORDINARIO,04/06/2025,71.10,Booster ZYN SEM 7,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03459483,TIE-10MON50TZA,INCENTIVO EXTRAORDINARIO,06/06/2025,126.52,PAGO PREMIA OXXO,SI,06/06/2025,INTERFAZE,06/06/2025,,,
03459483,TIE-10MON50TZA,INCENTIVO EXTRAORDINARIO,07/06/2025,192.50,PAGO SPIN BY OXXO,SI,07/06/2025,INTERFAZE,07/06/2025,,,
03459483,TIE-10MON50TZA,INCENTIVO EXTRAORDINARIO,10/06/2025,35.55,Booster ZYN Sem 5,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03459483,TIE-10MON50TZA,INCENTIVO EXTRAORDINARIO,13/06/2025,23.70,CC Provence Sem 4,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03459483,TIE-10MON50TZA,INCENTIVO EXTRAORDINARIO,16/06/2025,47.40,Concurso Cigarros PMI SEMANA 5,SI,30/06/2025,INTERFAZE,30/06/2025,,,
03459483,TIE-10MON50TZA,INCENTIVO EXTRAORDINARIO,24/06/2025,4.50,Retroactivo Incentivo SPIN,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03459483,TIE-10MON50TZA,INCENTIVO EXTRAORDINARIO,30/06/2025,88.88,Booster ZYN SEM 6,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03459768,TIE-10GUD50E3S,INCENTIVO EXTRAORDINARIO,06/06/2025,151.58,PAGO PREMIA OXXO,SI,06/06/2025,INTERFAZE,06/06/2025,,,
03459768,TIE-10GUD50E3S,INCENTIVO EXTRAORDINARIO,07/06/2025,124.00,PAGO SPIN BY OXXO,SI,07/06/2025,INTERFAZE,07/06/2025,,,
03459768,TIE-10GUD50E3S,INCENTIVO EXTRAORDINARIO,17/06/2025,15.00,Retroactivo Incentivo SPIN,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03459768,TIE-10GUD50E3S,INCENTIVO EXTRAORDINARIO,29/06/2025,17.78,Contingencia ZYN SEM 7,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03459768,TIE-10GUD50E3S,INCENTIVO EXTRAORDINARIO,30/06/2025,35.55,Contingencia ZYN SEM 6,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03460708,TIE-10QRI50IYY,INCENTIVO EXTRAORDINARIO,01/06/2025,47.40,Booster TEREA GLACIER Sem 5,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03460708,TIE-10QRI50IYY,INCENTIVO EXTRAORDINARIO,06/06/2025,88.39,PAGO PREMIA OXXO,SI,06/06/2025,INTERFAZE,06/06/2025,,,
03460708,TIE-10QRI50IYY,INCENTIVO EXTRAORDINARIO,07/06/2025,279.50,PAGO SPIN BY OXXO,SI,07/06/2025,INTERFAZE,07/06/2025,,,
03460708,TIE-10QRI50IYY,INCENTIVO EXTRAORDINARIO,09/06/2025,3.00,Retroactivo Incentivo SPIN,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03460797,TIE-10MEX50HMJ,INCENTIVO EXTRAORDINARIO,06/06/2025,0.50,PAGO PREMIA OXXO,SI,06/06/2025,INTERFAZE,06/06/2025,,,
03460797,TIE-10MEX50HMJ,INCENTIVO EXTRAORDINARIO,07/06/2025,187.00,PAGO SPIN BY OXXO,SI,07/06/2025,INTERFAZE,07/06/2025,,,
03460797,TIE-10MEX50HMJ,INCENTIVO EXTRAORDINARIO,13/06/2025,50.00,Concurso OXXO CEL P05-2025,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03460797,TIE-10MEX50HMJ,INCENTIVO EXTRAORDINARIO,16/06/2025,71.10,Concurso Cigarros PMI SEMANA 6,SI,30/06/2025,INTERFAZE,30/06/2025,,,
03460797,TIE-10MEX50HMJ,INCENTIVO EXTRAORDINARIO,21/06/2025,2.50,Retroactivo Incentivo SPIN,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03460797,TIE-10MEX50HMJ,INCENTIVO EXTRAORDINARIO,29/06/2025,165.90,Booster TEREA GLACIER SEM 7,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03460797,TIE-10MEX50HMJ,INCENTIVO EXTRAORDINARIO,30/06/2025,260.70,Booster TEREA GLACIER Sem 5,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03460799,TIE-10LGA50CEB,INCENTIVO EXTRAORDINARIO,06/06/2025,8.00,PAGO PREMIA OXXO,SI,06/06/2025,INTERFAZE,06/06/2025,,,
03460799,TIE-10LGA50CEB,INCENTIVO EXTRAORDINARIO,07/06/2025,437.00,PAGO SPIN BY OXXO,SI,07/06/2025,INTERFAZE,07/06/2025,,,
03461870,TIE-10ZAI507WL,INCENTIVO EXTRAORDINARIO,01/06/2025,16.00,Retroactivo Incentivo SPIN,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03461870,TIE-10ZAI507WL,INCENTIVO EXTRAORDINARIO,06/06/2025,9.50,PAGO PREMIA OXXO,SI,06/06/2025,INTERFAZE,06/06/2025,,,
03461870,TIE-10ZAI507WL,INCENTIVO EXTRAORDINARIO,07/06/2025,268.00,PAGO SPIN BY OXXO,SI,07/06/2025,INTERFAZE,07/06/2025,,,
03461870,TIE-10ZAI507WL,INCENTIVO EXTRAORDINARIO,16/06/2025,59.25,Concurso Cigarros PMI SEMANA 6,SI,30/06/2025,INTERFAZE,30/06/2025,,,
03461870,TIE-10ZAI507WL,INCENTIVO EXTRAORDINARIO,17/06/2025,59.25,2da OPEN Trivia Conocimiento Sem 7,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03461872,TIE-10QRI50XLB,INCENTIVO EXTRAORDINARIO,01/06/2025,20.50,Retroactivo Incentivo SPIN,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03461872,TIE-10QRI50XLB,INCENTIVO EXTRAORDINARIO,06/06/2025,5.00,PAGO PREMIA OXXO,SI,06/06/2025,INTERFAZE,06/06/2025,,,
03461872,TIE-10QRI50XLB,INCENTIVO EXTRAORDINARIO,07/06/2025,431.00,PAGO SPIN BY OXXO,SI,07/06/2025,INTERFAZE,07/06/2025,,,
03461872,TIE-10QRI50XLB,INCENTIVO EXTRAORDINARIO,29/06/2025,2000.00,Concurso campeones cerveceros,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03461993,TIE-10ZAI502TI,INCENTIVO EXTRAORDINARIO,01/06/2025,2.50,Retroactivo Incentivo SPIN,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03461993,TIE-10ZAI502TI,INCENTIVO EXTRAORDINARIO,06/06/2025,3.50,PAGO PREMIA OXXO,SI,06/06/2025,INTERFAZE,06/06/2025,,,
03461993,TIE-10ZAI502TI,INCENTIVO EXTRAORDINARIO,07/06/2025,113.50,PAGO SPIN BY OXXO,SI,07/06/2025,INTERFAZE,07/06/2025,,,
03461993,TIE-10ZAI502TI,INCENTIVO EXTRAORDINARIO,09/06/2025,23.70,CC Provence Sem 4,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03461993,TIE-10ZAI502TI,INCENTIVO EXTRAORDINARIO,16/06/2025,23.70,Concurso Cigarros PMI SEMANA 6,SI,30/06/2025,INTERFAZE,30/06/2025,,,
03461993,TIE-10ZAI502TI,INCENTIVO EXTRAORDINARIO,29/06/2025,23.70,Concurso PMI Ola 2 Semana 3 - CCs Provence,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03462157,TIE-10QRI50OFS,INCENTIVO EXTRAORDINARIO,01/06/2025,15.00,Retroactivo Incentivo SPIN,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03462157,TIE-10QRI50OFS,INCENTIVO EXTRAORDINARIO,06/06/2025,5.50,PAGO PREMIA OXXO,SI,06/06/2025,INTERFAZE,06/06/2025,,,
03462157,TIE-10QRI50OFS,INCENTIVO EXTRAORDINARIO,07/06/2025,382.50,PAGO SPIN BY OXXO,SI,07/06/2025,INTERFAZE,07/06/2025,,,
03462157,TIE-10QRI50OFS,INCENTIVO EXTRAORDINARIO,17/06/2025,23.70,Booster TEREA PROVENCE SEM 7,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03462298,TIE-10CUE500O5,INCENTIVO EXTRAORDINARIO,04/06/2025,47.40,Booster TEREA PROVENCE SEM 7,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03462298,TIE-10CUE500O5,INCENTIVO EXTRAORDINARIO,06/06/2025,11.50,PAGO PREMIA OXXO,SI,06/06/2025,INTERFAZE,06/06/2025,,,
03462298,TIE-10CUE500O5,INCENTIVO EXTRAORDINARIO,07/06/2025,716.00,PAGO SPIN BY OXXO,SI,07/06/2025,INTERFAZE,07/06/2025,,,
03462298,TIE-10CUE500O5,INCENTIVO EXTRAORDINARIO,17/06/2025,2000.00,Concurso campeones cerveceros,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03462298,TIE-10CUE500O5,INCENTIVO EXTRAORDINARIO,21/06/2025,23.70,Booster TEREA PROVENCE Sem 5,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03462298,TIE-10CUE500O5,INCENTIVO EXTRAORDINARIO,24/06/2025,12.50,Retroactivo Incentivo SPIN,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03462298,TIE-10CUE500O5,INCENTIVO EXTRAORDINARIO,30/06/2025,165.90,Booster TEREA PROVENCE SEM 6,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03463661,TIE-10GUD50J6J,INCENTIVO EXTRAORDINARIO,06/06/2025,132.91,PAGO PREMIA OXXO,SI,06/06/2025,INTERFAZE,06/06/2025,,,
03463661,TIE-10GUD50J6J,INCENTIVO EXTRAORDINARIO,07/06/2025,158.00,PAGO SPIN BY OXXO,SI,07/06/2025,INTERFAZE,07/06/2025,,,
03464159,TIE-10DCU5075S,INCENTIVO EXTRAORDINARIO,04/06/2025,94.80,PXP CC PROVENCE SEM 7,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03464159,TIE-10DCU5075S,INCENTIVO EXTRAORDINARIO,06/06/2025,13.97,PAGO PREMIA OXXO,SI,06/06/2025,INTERFAZE,06/06/2025,,,
03464159,TIE-10DCU5075S,INCENTIVO EXTRAORDINARIO,07/06/2025,129.00,PAGO SPIN BY OXXO,SI,07/06/2025,INTERFAZE,07/06/2025,,,
03464159,TIE-10DCU5075S,INCENTIVO EXTRAORDINARIO,11/06/2025,47.40,Concurso Cigarros PMI SEMANA 5,SI,30/06/2025,INTERFAZE,30/06/2025,,,
03464159,TIE-10DCU5075S,INCENTIVO EXTRAORDINARIO,13/06/2025,47.40,CC Provence Sem 4,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03464159,TIE-10DCU5075S,INCENTIVO EXTRAORDINARIO,16/06/2025,47.40,Concurso Cigarros PMI SEMANA 6,SI,30/06/2025,INTERFAZE,30/06/2025,,,
03464159,TIE-10DCU5075S,INCENTIVO EXTRAORDINARIO,21/06/2025,17.78,Booster ZYN Sem 5,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03464159,TIE-10DCU5075S,INCENTIVO EXTRAORDINARIO,24/06/2025,2.00,Retroactivo Incentivo SPIN,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03464159,TIE-10DCU5075S,INCENTIVO EXTRAORDINARIO,30/06/2025,23.70,Booster TEREA GLACIER SEM 6,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03464526,TIE-10LGA50GH9,INCENTIVO EXTRAORDINARIO,01/06/2025,94.80,PXP CC PROVENCE SEM 7,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03464526,TIE-10LGA50GH9,INCENTIVO EXTRAORDINARIO,06/06/2025,9.50,PAGO PREMIA OXXO,SI,06/06/2025,INTERFAZE,06/06/2025,,,
03464526,TIE-10LGA50GH9,INCENTIVO EXTRAORDINARIO,07/06/2025,548.00,PAGO SPIN BY OXXO,SI,07/06/2025,INTERFAZE,07/06/2025,,,
03464526,TIE-10LGA50GH9,INCENTIVO EXTRAORDINARIO,09/06/2025,6.50,Retroactivo Incentivo SPIN,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03464526,TIE-10LGA50GH9,INCENTIVO EXTRAORDINARIO,11/06/2025,23.70,Concurso Cigarros PMI SEMANA 5,SI,30/06/2025,INTERFAZE,30/06/2025,,,
03464526,TIE-10LGA50GH9,INCENTIVO EXTRAORDINARIO,16/06/2025,23.70,Concurso Cigarros PMI SEMANA 6,SI,30/06/2025,INTERFAZE,30/06/2025,,,
03464526,TIE-10LGA50GH9,INCENTIVO EXTRAORDINARIO,24/06/2025,47.40,CC Provence Sem 4,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03464526,TIE-10LGA50GH9,INCENTIVO EXTRAORDINARIO,27/06/2025,71.10,Concurso PMI Ola 2 Semana 3 - CCs Provence,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03464556,TIE-10LGA5073V,INCENTIVO EXTRAORDINARIO,01/06/2025,35.55,Booster ZYN Sem 5,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03464556,TIE-10LGA5073V,INCENTIVO EXTRAORDINARIO,04/06/2025,296.25,RETO VISIBILIDAD OPEN,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03464556,TIE-10LGA5073V,INCENTIVO EXTRAORDINARIO,06/06/2025,4.50,PAGO PREMIA OXXO,SI,06/06/2025,INTERFAZE,06/06/2025,,,
03464556,TIE-10LGA5073V,INCENTIVO EXTRAORDINARIO,07/06/2025,749.50,PAGO SPIN BY OXXO,SI,07/06/2025,INTERFAZE,07/06/2025,,,
03464556,TIE-10LGA5073V,INCENTIVO EXTRAORDINARIO,09/06/2025,13.50,Retroactivo Incentivo SPIN,SI,27/06/2025,INTERFAZE,27/06/2025,,,
03464556,TIE-10LGA5073V,INCENTIVO EXTRAORDINARIO,11/06/2025,47.40,Concurso Cigarros PMI SEMANA 5,SI,30/06/2025,INTERFAZE,30/06/2025,,,
03464556,TIE-10LGA5073V,INCENTIVO EXTRAORDINARIO,16/06/2025,23.70,Concurso Cigarros PMI SEMANA 6,SI,30/06/2025,INTERFAZE,30/06/2025,,,
03464899,TIE-10PCK50XKH,INCENTIVO EXTRAORDINARIO,06/06/2025,172.70,PAGO PREMIA OXXO,SI,06/06/2025,INTERFAZE,06/06/2025,,,
03464899,TIE-10PCK50XKH,INCENTIVO EXTRAORDINARIO,07/06/2025,270.50,PAGO SPIN BY OXXO,SI,07/06/2025,INTERFAZE,07/06/2025,,,
03464899,TIE-10PCK50XKH,INCENTIVO EXTRAORDINARIO,16/06/2025,17.78,Concurso Cigarros PMI SEMANA 6,SI,30/06/2025,INTERFAZE,30/06/2025,,,
